sector,region,lista
SAB,SAB,SAB1690
SAB,SAB,SAB2311
SAB,SAB,SAB6501
SAB,SAB,SAB6117
SAB,SAB,SAB3829
SAB,SAB,SAB9193
SAB,SAB,SAB2997
SAB,SAB,SAB4933
SAB,SAB,SAB4076
SAB,SAB,SAB9882
SAB,SAB,SAB1248
SAB,SAB,SAB1163
SAB,SAB,SAB5935
SAB,SAB,SAB3048
SAB,SAB,SAB4330
SAB,SAB,SAB6521
SAB,SAB,SAB7328
SAB,SAB,SAB2201
SAB,SAB,SAB414
SAB,SAB,SAB7936
SAB,SAB,SAB3896
SAB,SAB,SAB6270
SAB,SAB,SAB8039
SAB,SAB,SAB1067
SAB,SAB,SAB4338
SAB,SAB,SAB4100
SAB,SAB,SAB8414
SAB,SAB,SAB9720
SAB,SAB,SAB7729
SAB,SAB,SAB4340
SAB,SAB,SAB1189
SAB,SAB,SAB1513
SAB,SAB,SAB5946
SAB,SAB,SAB1150
SAB,SAB,SAB8528
SAB,SAB,SAB2350
SAB,SAB,SAB6736
SAB,SAB,SAB6499
SAB,SAB,SAB912
SAB,SAB,SAB6553
SAB,SAB,SAB9335
SAB,SAB,SAB9798
SAB,SAB,SAB9348
SAB,SAB,SAB4587
SAB,SAB,SAB8678
SAB,SAB,SAB7594
SAB,SAB,SAB1842
SAB,SAB,SAB5586
SAB,SAB,SAB9951
SAB,SAB,SAB5637
SAB,SAB,SAB7739
SAB,SAB,SAB311
SAB,SAB,SAB4607
SAB,SAB,SAB139
SAB,SAB,SAB7774
SAB,SAB,SAB4037
SAB,SAB,SAB5929
SAB,SAB,SAB504
SAB,SAB,SAB5578
SAB,SAB,SAB4564
SAB,SAB,SAB1237
SAB,SAB,SAB8466
SAB,SAB,SAB5837
SAB,SAB,SAB907
SAB,SAB,SAB5397
SAB,SAB,SAB5133
SAB,SAB,SAB1261
SAB,SAB,SAB3054
SAB,SAB,SAB2542
SAB,SAB,SAB8060
SAB,SAB,SAB4963
SAB,SAB,SAB6152
SAB,SAB,SAB7550
SAB,SAB,SAB2108
SAB,SAB,SAB628
SAB,SAB,SAB166
SAB,SAB,SAB9770
SAB,SAB,SAB8415
SAB,SAB,SAB4401
SAB,SAB,SAB5273
SAB,SAB,SAB6290
SAB,SAB,SAB3535
SAB,SAB,SAB4489
SAB,SAB,SAB6901
SAB,SAB,SAB6531
SAB,SAB,SAB5349
SAB,SAB,SAB9759
SAB,SAB,SAB8836
SAB,SAB,SAB2916
SAB,SAB,SAB9365
SAB,SAB,SAB8365
SAB,SAB,SAB102
SAB,SAB,SAB7155
SAB,SAB,SAB3498
SAB,SAB,SAB1143
SAB,SAB,SAB7969
SAB,SAB,SAB2256
SAB,SAB,SAB2603
SAB,SAB,SAB5374
SAB,SAB,SAB7585
SAB,SAB,SAB3531
SAB,SAB,SAB1578
SAB,SAB,SAB7439
SAB,SAB,SAB4521
SAB,SAB,SAB9209
SAB,SAB,SAB2176
SAB,SAB,SAB2419
SAB,SAB,SAB9825
SAB,SAB,SAB2203
SAB,SAB,SAB3097
SAB,SAB,SAB2347
SAB,SAB,SAB4653
SAB,SAB,SAB3676
SAB,SAB,SAB9132
SAB,SAB,SAB9788
SAB,SAB,SAB8113
SAB,SAB,SAB8609
SAB,SAB,SAB2028
SAB,SAB,SAB4276
SAB,SAB,SAB5404
SAB,SAB,SAB2397
SAB,SAB,SAB2691
SAB,SAB,SAB8600
SAB,SAB,SAB5866
SAB,SAB,SAB8965
SAB,SAB,SAB7256
SAB,SAB,SAB9175
SAB,SAB,SAB8745
SAB,SAB,SAB2307
SAB,SAB,SAB1221
SAB,SAB,SAB5000
SAB,SAB,SAB359
SAB,SAB,SAB5489
SAB,SAB,SAB7049
SAB,SAB,SAB2962
SAB,SAB,SAB6830
SAB,SAB,SAB568
SAB,SAB,SAB1272
SAB,SAB,SAB6487
SAB,SAB,SAB6868
SAB,SAB,SAB2153
SAB,SAB,SAB2983
SAB,SAB,SAB1064
SAB,SAB,SAB6872
SAB,SAB,SAB1508
SAB,SAB,SAB107
SAB,SAB,SAB8262
SAB,SAB,SAB9153
SAB,SAB,SAB8335
SAB,SAB,SAB8462
SAB,SAB,SAB5018
SAB,SAB,SAB5466
SAB,SAB,SAB7290
SAB,SAB,SAB6681
SAB,SAB,SAB5325
SAB,SAB,SAB5627
SAB,SAB,SAB9191
SAB,SAB,SAB6982
SAB,SAB,SAB8057
SAB,SAB,SAB8265
SAB,SAB,SAB3331
SAB,SAB,SAB7151
SAB,SAB,SAB4159
SAB,SAB,SAB8778
SAB,SAB,SAB4585
SAB,SAB,SAB685
SAB,SAB,SAB3442
SAB,SAB,SAB8165
SAB,SAB,SAB4796
SAB,SAB,SAB1618
SAB,SAB,SAB7112
SAB,SAB,SAB6876
SAB,SAB,SAB9561
SAB,SAB,SAB8409
SAB,SAB,SAB3233
SAB,SAB,SAB140
SAB,SAB,SAB1685
SAB,SAB,SAB8413
SAB,SAB,SAB7691
SAB,SAB,SAB8561
SAB,SAB,SAB4187
SAB,SAB,SAB5369
SAB,SAB,SAB8411
SAB,SAB,SAB6882
SAB,SAB,SAB3748
SAB,SAB,SAB9401
SAB,SAB,SAB4209
SAB,SAB,SAB6559
SAB,SAB,SAB1175
SAB,SAB,SAB6546
SAB,SAB,SAB3592
SAB,SAB,SAB8973
SAB,SAB,SAB9901
SAB,SAB,SAB5171
SAB,SAB,SAB6962
SAB,SAB,SAB743
SAB,SAB,SAB99
SAB,SAB,SAB1888
SAB,SAB,SAB8663
SAB,SAB,SAB6802
SAB,SAB,SAB5057
SAB,SAB,SAB2068
SAB,SAB,SAB7717
SAB,SAB,SAB3845
SAB,SAB,SAB5392
SAB,SAB,SAB5029
SAB,SAB,SAB7949
SAB,SAB,SAB9947
SAB,SAB,SAB954
SAB,SAB,SAB7601
SAB,SAB,SAB9745
SAB,SAB,SAB9560
SAB,SAB,SAB769
SAB,SAB,SAB1707
SAB,SAB,SAB8906
SAB,SAB,SAB2551
SAB,SAB,SAB6498
SAB,SAB,SAB1737
SAB,SAB,SAB8292
SAB,SAB,SAB9743
SAB,SAB,SAB8476
SAB,SAB,SAB9894
SAB,SAB,SAB235
SAB,SAB,SAB8635
SAB,SAB,SAB225
SAB,SAB,SAB565
SAB,SAB,SAB164
SAB,SAB,SAB7508
SAB,SAB,SAB6414
SAB,SAB,SAB6656
SAB,SAB,SAB8502
SAB,SAB,SAB8497
SAB,SAB,SAB9172
SAB,SAB,SAB1447
SAB,SAB,SAB4523
SAB,SAB,SAB6727
SAB,SAB,SAB159
SAB,SAB,SAB2767
SAB,SAB,SAB1298
SAB,SAB,SAB157
SAB,SAB,SAB4642
SAB,SAB,SAB1770
SAB,SAB,SAB3253
SAB,SAB,SAB4459
SAB,SAB,SAB9458
SAB,SAB,SAB9970
SAB,SAB,SAB8756
SAB,SAB,SAB5011
SAB,SAB,SAB5855
SAB,SAB,SAB3474
SAB,SAB,SAB6815
SAB,SAB,SAB43
SAB,SAB,SAB3208
SAB,SAB,SAB5613
SAB,SAB,SAB6890
SAB,SAB,SAB8901
SAB,SAB,SAB5013
SAB,SAB,SAB9411
SAB,SAB,SAB1077
SAB,SAB,SAB8840
SAB,SAB,SAB7863
SAB,SAB,SAB9459
SAB,SAB,SAB7324
SAB,SAB,SAB5220
SAB,SAB,SAB8228
SAB,SAB,SAB926
SAB,SAB,SAB4655
SAB,SAB,SAB3925
SAB,SAB,SAB3338
SAB,SAB,SAB3584
SAB,SAB,SAB8009
SAB,SAB,SAB5268
SAB,SAB,SAB1162
SAB,SAB,SAB8449
SAB,SAB,SAB7989
SAB,SAB,SAB1619
SAB,SAB,SAB8656
SAB,SAB,SAB4881
SAB,SAB,SAB3224
SAB,SAB,SAB6519
SAB,SAB,SAB8846
SAB,SAB,SAB3756
SAB,SAB,SAB2975
SAB,SAB,SAB1765
SAB,SAB,SAB8256
SAB,SAB,SAB3594
SAB,SAB,SAB6894
SAB,SAB,SAB3543
SAB,SAB,SAB4788
SAB,SAB,SAB1760
SAB,SAB,SAB3662
SAB,SAB,SAB9639
SAB,SAB,SAB275
SAB,SAB,SAB7212
SAB,SAB,SAB4946
SAB,SAB,SAB2337
SAB,SAB,SAB6583
SAB,SAB,SAB3479
SAB,SAB,SAB8998
SAB,SAB,SAB8929
SAB,SAB,SAB9605
SAB,SAB,SAB9686
SAB,SAB,SAB1373
SAB,SAB,SAB9325
SAB,SAB,SAB8788
SAB,SAB,SAB1775
SAB,SAB,SAB5532
SAB,SAB,SAB3190
SAB,SAB,SAB7704
SAB,SAB,SAB1321
SAB,SAB,SAB3376
SAB,SAB,SAB1117
SAB,SAB,SAB4440
SAB,SAB,SAB2953
SAB,SAB,SAB2375
SAB,SAB,SAB6740
SAB,SAB,SAB4734
SAB,SAB,SAB4845
SAB,SAB,SAB6928
SAB,SAB,SAB5660
SAB,SAB,SAB8353
SAB,SAB,SAB5216
SAB,SAB,SAB9130
SAB,SAB,SAB9072
SAB,SAB,SAB4271
SAB,SAB,SAB8915
SAB,SAB,SAB5430
SAB,SAB,SAB6144
SAB,SAB,SAB8825
SAB,SAB,SAB3248
SAB,SAB,SAB4786
SAB,SAB,SAB7852
SAB,SAB,SAB9025
SAB,SAB,SAB5949
SAB,SAB,SAB3878
SAB,SAB,SAB2996
SAB,SAB,SAB243
SAB,SAB,SAB4723
SAB,SAB,SAB3384
SAB,SAB,SAB6396
SAB,SAB,SAB4742
SAB,SAB,SAB7975
SAB,SAB,SAB6792
SAB,SAB,SAB8396
SAB,SAB,SAB7977
SAB,SAB,SAB6156
SAB,SAB,SAB9159
SAB,SAB,SAB6228
SAB,SAB,SAB6739
SAB,SAB,SAB9042
SAB,SAB,SAB7348
SAB,SAB,SAB7869
SAB,SAB,SAB9738
SAB,SAB,SAB7451
SAB,SAB,SAB1424
SAB,SAB,SAB2898
SAB,SAB,SAB7796
SAB,SAB,SAB355
SAB,SAB,SAB4107
SAB,SAB,SAB6842
SAB,SAB,SAB9145
SAB,SAB,SAB7720
SAB,SAB,SAB8574
SAB,SAB,SAB4416
SAB,SAB,SAB1184
SAB,SAB,SAB251
SAB,SAB,SAB1429
SAB,SAB,SAB3119
SAB,SAB,SAB9115
SAB,SAB,SAB8646
SAB,SAB,SAB5736
SAB,SAB,SAB4385
SAB,SAB,SAB8573
SAB,SAB,SAB8534
SAB,SAB,SAB7311
SAB,SAB,SAB2020
SAB,SAB,SAB7378
SAB,SAB,SAB4025
SAB,SAB,SAB3258
SAB,SAB,SAB3628
SAB,SAB,SAB8474
SAB,SAB,SAB3352
SAB,SAB,SAB9921
SAB,SAB,SAB7610
SAB,SAB,SAB7479
SAB,SAB,SAB6353
SAB,SAB,SAB8444
SAB,SAB,SAB763
SAB,SAB,SAB4721
SAB,SAB,SAB9593
SAB,SAB,SAB2333
SAB,SAB,SAB3805
SAB,SAB,SAB841
SAB,SAB,SAB3317
SAB,SAB,SAB2703
SAB,SAB,SAB7727
SAB,SAB,SAB6654
SAB,SAB,SAB2002
SAB,SAB,SAB7765
SAB,SAB,SAB3489
SAB,SAB,SAB2214
SAB,SAB,SAB6248
SAB,SAB,SAB5846
SAB,SAB,SAB2570
SAB,SAB,SAB4326
SAB,SAB,SAB9950
SAB,SAB,SAB2245
SAB,SAB,SAB8263
SAB,SAB,SAB323
SAB,SAB,SAB6462
SAB,SAB,SAB5985
SAB,SAB,SAB9201
SAB,SAB,SAB267
SAB,SAB,SAB7109
SAB,SAB,SAB447
SAB,SAB,SAB1869
SAB,SAB,SAB9457
SAB,SAB,SAB877
SAB,SAB,SAB5003
SAB,SAB,SAB4763
SAB,SAB,SAB1835
SAB,SAB,SAB1703
SAB,SAB,SAB1705
SAB,SAB,SAB9694
SAB,SAB,SAB9887
SAB,SAB,SAB7304
SAB,SAB,SAB3941
SAB,SAB,SAB1000
SAB,SAB,SAB8142
SAB,SAB,SAB1572
SAB,SAB,SAB7895
SAB,SAB,SAB7620
SAB,SAB,SAB4738
SAB,SAB,SAB2991
SAB,SAB,SAB4375
SAB,SAB,SAB8297
SAB,SAB,SAB3450
SAB,SAB,SAB466
SAB,SAB,SAB283
SAB,SAB,SAB8752
SAB,SAB,SAB3184
SAB,SAB,SAB4999
SAB,SAB,SAB5115
SAB,SAB,SAB6043
SAB,SAB,SAB5377
SAB,SAB,SAB8167
SAB,SAB,SAB4178
SAB,SAB,SAB8457
SAB,SAB,SAB492
SAB,SAB,SAB6017
SAB,SAB,SAB9938
SAB,SAB,SAB911
SAB,SAB,SAB6497
SAB,SAB,SAB4465
SAB,SAB,SAB3272
SAB,SAB,SAB3151
SAB,SAB,SAB6653
SAB,SAB,SAB6814
SAB,SAB,SAB806
SAB,SAB,SAB7995
SAB,SAB,SAB7061
SAB,SAB,SAB8361
SAB,SAB,SAB2292
SAB,SAB,SAB9247
SAB,SAB,SAB5132
SAB,SAB,SAB2583
SAB,SAB,SAB6419
SAB,SAB,SAB8553
SAB,SAB,SAB6175
SAB,SAB,SAB3356
SAB,SAB,SAB5197
SAB,SAB,SAB2312
SAB,SAB,SAB5531
SAB,SAB,SAB1070
SAB,SAB,SAB8779
SAB,SAB,SAB4714
SAB,SAB,SAB2468
SAB,SAB,SAB2576
SAB,SAB,SAB8865
SAB,SAB,SAB6416
SAB,SAB,SAB3466
SAB,SAB,SAB3025
SAB,SAB,SAB334
SAB,SAB,SAB4558
SAB,SAB,SAB9118
SAB,SAB,SAB9535
SAB,SAB,SAB9711
SAB,SAB,SAB7117
SAB,SAB,SAB8548
SAB,SAB,SAB7931
SAB,SAB,SAB5502
SAB,SAB,SAB7411
SAB,SAB,SAB843
SAB,SAB,SAB9761
SAB,SAB,SAB3509
SAB,SAB,SAB2956
SAB,SAB,SAB4676
SAB,SAB,SAB5116
SAB,SAB,SAB3256
SAB,SAB,SAB6336
SAB,SAB,SAB6510
SAB,SAB,SAB9553
SAB,SAB,SAB2181
SAB,SAB,SAB9984
SAB,SAB,SAB4372
SAB,SAB,SAB3852
SAB,SAB,SAB2230
SAB,SAB,SAB6374
SAB,SAB,SAB2982
SAB,SAB,SAB7846
SAB,SAB,SAB7718
SAB,SAB,SAB303
SAB,SAB,SAB9918
SAB,SAB,SAB7142
SAB,SAB,SAB3593
SAB,SAB,SAB223
SAB,SAB,SAB7165
SAB,SAB,SAB6183
SAB,SAB,SAB9519
SAB,SAB,SAB479
SAB,SAB,SAB9739
SAB,SAB,SAB4700
SAB,SAB,SAB6295
SAB,SAB,SAB4085
SAB,SAB,SAB7115
SAB,SAB,SAB2765
SAB,SAB,SAB8283
SAB,SAB,SAB9264
SAB,SAB,SAB8960
SAB,SAB,SAB3051
SAB,SAB,SAB7301
SAB,SAB,SAB6835
SAB,SAB,SAB4149
SAB,SAB,SAB1561
SAB,SAB,SAB3963
SAB,SAB,SAB3423
SAB,SAB,SAB9397
SAB,SAB,SAB7835
SAB,SAB,SAB8179
SAB,SAB,SAB7230
SAB,SAB,SAB788
SAB,SAB,SAB1171
SAB,SAB,SAB4870
SAB,SAB,SAB1201
SAB,SAB,SAB4259
SAB,SAB,SAB9803
SAB,SAB,SAB4466
SAB,SAB,SAB562
SAB,SAB,SAB3235
SAB,SAB,SAB4052
SAB,SAB,SAB3462
SAB,SAB,SAB9194
SAB,SAB,SAB3980
SAB,SAB,SAB9763
SAB,SAB,SAB1594
SAB,SAB,SAB1692
SAB,SAB,SAB8508
SAB,SAB,SAB1314
SAB,SAB,SAB8492
SAB,SAB,SAB852
SAB,SAB,SAB3066
SAB,SAB,SAB6351
SAB,SAB,SAB322
SAB,SAB,SAB5022
SAB,SAB,SAB2849
SAB,SAB,SAB7452
SAB,SAB,SAB3936
SAB,SAB,SAB8447
SAB,SAB,SAB7116
SAB,SAB,SAB5479
SAB,SAB,SAB3688
SAB,SAB,SAB265
SAB,SAB,SAB8004
SAB,SAB,SAB8677
SAB,SAB,SAB9501
SAB,SAB,SAB9606
SAB,SAB,SAB8559
SAB,SAB,SAB5400
SAB,SAB,SAB3144
SAB,SAB,SAB561
SAB,SAB,SAB5703
SAB,SAB,SAB2280
SAB,SAB,SAB1252
SAB,SAB,SAB4582
SAB,SAB,SAB3856
SAB,SAB,SAB2623
SAB,SAB,SAB657
SAB,SAB,SAB2832
SAB,SAB,SAB8517
SAB,SAB,SAB9795
SAB,SAB,SAB5077
SAB,SAB,SAB7964
SAB,SAB,SAB7584
SAB,SAB,SAB3311
SAB,SAB,SAB8870
SAB,SAB,SAB6105
SAB,SAB,SAB8470
SAB,SAB,SAB6911
SAB,SAB,SAB9124
SAB,SAB,SAB2410
SAB,SAB,SAB2746
SAB,SAB,SAB2121
SAB,SAB,SAB8526
SAB,SAB,SAB9601
SAB,SAB,SAB4391
SAB,SAB,SAB4913
SAB,SAB,SAB4200
SAB,SAB,SAB9195
SAB,SAB,SAB309
SAB,SAB,SAB7072
SAB,SAB,SAB3965
SAB,SAB,SAB3047
SAB,SAB,SAB1063
SAB,SAB,SAB7622
SAB,SAB,SAB6252
SAB,SAB,SAB6478
SAB,SAB,SAB9461
SAB,SAB,SAB9219
SAB,SAB,SAB3127
SAB,SAB,SAB2279
SAB,SAB,SAB3576
SAB,SAB,SAB3308
SAB,SAB,SAB7373
SAB,SAB,SAB6163
SAB,SAB,SAB3813
SAB,SAB,SAB526
SAB,SAB,SAB5370
SAB,SAB,SAB3769
SAB,SAB,SAB1279
SAB,SAB,SAB2752
SAB,SAB,SAB7669
SAB,SAB,SAB3197
SAB,SAB,SAB3730
SAB,SAB,SAB2726
SAB,SAB,SAB4350
SAB,SAB,SAB2190
SAB,SAB,SAB8160
SAB,SAB,SAB5822
SAB,SAB,SAB6382
SAB,SAB,SAB4008
SAB,SAB,SAB6006
SAB,SAB,SAB220
SAB,SAB,SAB2096
SAB,SAB,SAB7859
SAB,SAB,SAB6296
SAB,SAB,SAB9736
SAB,SAB,SAB636
SAB,SAB,SAB5554
SAB,SAB,SAB2500
SAB,SAB,SAB865
SAB,SAB,SAB7271
SAB,SAB,SAB3339
SAB,SAB,SAB7810
SAB,SAB,SAB2022
SAB,SAB,SAB494
SAB,SAB,SAB6667
SAB,SAB,SAB3610
SAB,SAB,SAB2755
SAB,SAB,SAB1596
SAB,SAB,SAB3326
SAB,SAB,SAB4287
SAB,SAB,SAB5351
SAB,SAB,SAB3890
SAB,SAB,SAB4423
SAB,SAB,SAB6761
SAB,SAB,SAB9579
SAB,SAB,SAB7042
SAB,SAB,SAB7999
SAB,SAB,SAB4997
SAB,SAB,SAB5066
SAB,SAB,SAB2211
SAB,SAB,SAB2771
SAB,SAB,SAB2666
SAB,SAB,SAB201
SAB,SAB,SAB9909
SAB,SAB,SAB1110
SAB,SAB,SAB5004
SAB,SAB,SAB2557
SAB,SAB,SAB2274
SAB,SAB,SAB9377
SAB,SAB,SAB542
SAB,SAB,SAB1458
SAB,SAB,SAB4830
SAB,SAB,SAB2882
SAB,SAB,SAB151
SAB,SAB,SAB6860
SAB,SAB,SAB6731
SAB,SAB,SAB6219
SAB,SAB,SAB848
SAB,SAB,SAB6590
SAB,SAB,SAB7887
SAB,SAB,SAB8560
SAB,SAB,SAB7012
SAB,SAB,SAB5367
SAB,SAB,SAB8500
SAB,SAB,SAB4274
SAB,SAB,SAB8007
SAB,SAB,SAB2719
SAB,SAB,SAB1443
SAB,SAB,SAB499
SAB,SAB,SAB3600
SAB,SAB,SAB7409
SAB,SAB,SAB1377
SAB,SAB,SAB58
SAB,SAB,SAB2351
SAB,SAB,SAB3808
SAB,SAB,SAB431
SAB,SAB,SAB9069
SAB,SAB,SAB8781
SAB,SAB,SAB1254
SAB,SAB,SAB9166
SAB,SAB,SAB8937
SAB,SAB,SAB9230
SAB,SAB,SAB6024
SAB,SAB,SAB2072
SAB,SAB,SAB624
SAB,SAB,SAB9555
SAB,SAB,SAB1048
SAB,SAB,SAB1438
SAB,SAB,SAB8507
SAB,SAB,SAB6578
SAB,SAB,SAB2706
SAB,SAB,SAB9015
SAB,SAB,SAB3416
SAB,SAB,SAB7955
SAB,SAB,SAB7356
SAB,SAB,SAB4918
SAB,SAB,SAB7146
SAB,SAB,SAB298
SAB,SAB,SAB667
SAB,SAB,SAB9522
SAB,SAB,SAB4619
SAB,SAB,SAB3982
SAB,SAB,SAB1487
SAB,SAB,SAB3314
SAB,SAB,SAB9474
SAB,SAB,SAB7286
SAB,SAB,SAB7789
SAB,SAB,SAB8118
SAB,SAB,SAB8861
SAB,SAB,SAB6127
SAB,SAB,SAB8688
SAB,SAB,SAB9364
SAB,SAB,SAB1394
SAB,SAB,SAB883
SAB,SAB,SAB3387
SAB,SAB,SAB7780
SAB,SAB,SAB4707
SAB,SAB,SAB9567
SAB,SAB,SAB4268
SAB,SAB,SAB9877
SAB,SAB,SAB7040
SAB,SAB,SAB2114
SAB,SAB,SAB5576
SAB,SAB,SAB3970
SAB,SAB,SAB9032
SAB,SAB,SAB1384
SAB,SAB,SAB4194
SAB,SAB,SAB7462
SAB,SAB,SAB2225
SAB,SAB,SAB5180
SAB,SAB,SAB631
SAB,SAB,SAB1030
SAB,SAB,SAB9135
SAB,SAB,SAB3355
SAB,SAB,SAB6896
SAB,SAB,SAB9413
SAB,SAB,SAB1628
SAB,SAB,SAB1059
SAB,SAB,SAB1559
SAB,SAB,SAB8994
SAB,SAB,SAB9478
SAB,SAB,SAB3287
SAB,SAB,SAB5723
SAB,SAB,SAB5988
SAB,SAB,SAB831
SAB,SAB,SAB4962
SAB,SAB,SAB4790
SAB,SAB,SAB7472
SAB,SAB,SAB6678
SAB,SAB,SAB7393
SAB,SAB,SAB9685
SAB,SAB,SAB1599
SAB,SAB,SAB2571
SAB,SAB,SAB9343
SAB,SAB,SAB2066
SAB,SAB,SAB8392
SAB,SAB,SAB5414
SAB,SAB,SAB7152
SAB,SAB,SAB4917
SAB,SAB,SAB9059
SAB,SAB,SAB7634
SAB,SAB,SAB4223
SAB,SAB,SAB5568
SAB,SAB,SAB6809
SAB,SAB,SAB4516
SAB,SAB,SAB8562
SAB,SAB,SAB1430
SAB,SAB,SAB5858
SAB,SAB,SAB6627
SAB,SAB,SAB8774
SAB,SAB,SAB4529
SAB,SAB,SAB6954
SAB,SAB,SAB4431
SAB,SAB,SAB5139
SAB,SAB,SAB2739
SAB,SAB,SAB402
SAB,SAB,SAB1241
SAB,SAB,SAB6906
SAB,SAB,SAB4765
SAB,SAB,SAB9192
SAB,SAB,SAB8628
SAB,SAB,SAB2577
SAB,SAB,SAB7381
SAB,SAB,SAB5054
SAB,SAB,SAB7664
SAB,SAB,SAB9538
SAB,SAB,SAB6976
SAB,SAB,SAB9765
SAB,SAB,SAB5769
SAB,SAB,SAB9838
SAB,SAB,SAB8257
SAB,SAB,SAB153
SAB,SAB,SAB3529
SAB,SAB,SAB8055
SAB,SAB,SAB1233
SAB,SAB,SAB2370
SAB,SAB,SAB7235
SAB,SAB,SAB9330
SAB,SAB,SAB3552
SAB,SAB,SAB4412
SAB,SAB,SAB214
SAB,SAB,SAB9495
SAB,SAB,SAB1918
SAB,SAB,SAB1470
SAB,SAB,SAB1829
SAB,SAB,SAB5271
SAB,SAB,SAB8157
SAB,SAB,SAB1674
SAB,SAB,SAB1177
SAB,SAB,SAB3192
SAB,SAB,SAB738
SAB,SAB,SAB1053
SAB,SAB,SAB4216
SAB,SAB,SAB2345
SAB,SAB,SAB5219
SAB,SAB,SAB4298
SAB,SAB,SAB708
SAB,SAB,SAB7380
SAB,SAB,SAB2655
SAB,SAB,SAB5186
SAB,SAB,SAB2330
SAB,SAB,SAB2034
SAB,SAB,SAB9907
SAB,SAB,SAB5252
SAB,SAB,SAB9937
SAB,SAB,SAB8209
SAB,SAB,SAB5666
SAB,SAB,SAB8616
SAB,SAB,SAB6677
SAB,SAB,SAB2664
SAB,SAB,SAB5168
SAB,SAB,SAB7067
SAB,SAB,SAB8490
SAB,SAB,SAB2036
SAB,SAB,SAB4550
SAB,SAB,SAB6403
SAB,SAB,SAB1625
SAB,SAB,SAB7678
SAB,SAB,SAB2029
SAB,SAB,SAB5492
SAB,SAB,SAB6936
SAB,SAB,SAB73
SAB,SAB,SAB715
SAB,SAB,SAB4651
SAB,SAB,SAB5991
SAB,SAB,SAB6189
SAB,SAB,SAB938
SAB,SAB,SAB272
SAB,SAB,SAB7948
SAB,SAB,SAB7433
SAB,SAB,SAB5879
SAB,SAB,SAB6534
SAB,SAB,SAB4455
SAB,SAB,SAB9933
SAB,SAB,SAB5939
SAB,SAB,SAB3596
SAB,SAB,SAB4715
SAB,SAB,SAB8027
SAB,SAB,SAB744
SAB,SAB,SAB8223
SAB,SAB,SAB9571
SAB,SAB,SAB2308
SAB,SAB,SAB1075
SAB,SAB,SAB1683
SAB,SAB,SAB4726
SAB,SAB,SAB7482
SAB,SAB,SAB5521
SAB,SAB,SAB1069
SAB,SAB,SAB9791
SAB,SAB,SAB6141
SAB,SAB,SAB8626
SAB,SAB,SAB7962
SAB,SAB,SAB3884
SAB,SAB,SAB9283
SAB,SAB,SAB5393
SAB,SAB,SAB1253
SAB,SAB,SAB3677
SAB,SAB,SAB7009
SAB,SAB,SAB7013
SAB,SAB,SAB3289
SAB,SAB,SAB2339
SAB,SAB,SAB8099
SAB,SAB,SAB8692
SAB,SAB,SAB2578
SAB,SAB,SAB7607
SAB,SAB,SAB2524
SAB,SAB,SAB3640
SAB,SAB,SAB1598
SAB,SAB,SAB1399
SAB,SAB,SAB5579
SAB,SAB,SAB5807
SAB,SAB,SAB7976
SAB,SAB,SAB7943
SAB,SAB,SAB8904
SAB,SAB,SAB8644
SAB,SAB,SAB5584
SAB,SAB,SAB3639
SAB,SAB,SAB4482
SAB,SAB,SAB4162
SAB,SAB,SAB2863
SAB,SAB,SAB2269
SAB,SAB,SAB2155
SAB,SAB,SAB2867
SAB,SAB,SAB2670
SAB,SAB,SAB3490
SAB,SAB,SAB6929
SAB,SAB,SAB7640
SAB,SAB,SAB2503
SAB,SAB,SAB2178
SAB,SAB,SAB8632
SAB,SAB,SAB1930
SAB,SAB,SAB5937
SAB,SAB,SAB2115
SAB,SAB,SAB5081
SAB,SAB,SAB9572
SAB,SAB,SAB6019
SAB,SAB,SAB1082
SAB,SAB,SAB6425
SAB,SAB,SAB1582
SAB,SAB,SAB1502
SAB,SAB,SAB9491
SAB,SAB,SAB9972
SAB,SAB,SAB9333
SAB,SAB,SAB3301
SAB,SAB,SAB9586
SAB,SAB,SAB9603
SAB,SAB,SAB1244
SAB,SAB,SAB4165
SAB,SAB,SAB1962
SAB,SAB,SAB1471
SAB,SAB,SAB1978
SAB,SAB,SAB1400
SAB,SAB,SAB7113
SAB,SAB,SAB3027
SAB,SAB,SAB4686
SAB,SAB,SAB9133
SAB,SAB,SAB5934
SAB,SAB,SAB5337
SAB,SAB,SAB5877
SAB,SAB,SAB1739
SAB,SAB,SAB9428
SAB,SAB,SAB6797
SAB,SAB,SAB2297
SAB,SAB,SAB3215
SAB,SAB,SAB1803
SAB,SAB,SAB6793
SAB,SAB,SAB6306
SAB,SAB,SAB3377
SAB,SAB,SAB1496
SAB,SAB,SAB768
SAB,SAB,SAB9920
SAB,SAB,SAB6720
SAB,SAB,SAB1465
SAB,SAB,SAB6701
SAB,SAB,SAB3329
SAB,SAB,SAB9607
SAB,SAB,SAB344
SAB,SAB,SAB8371
SAB,SAB,SAB7390
SAB,SAB,SAB8222
SAB,SAB,SAB2231
SAB,SAB,SAB6711
SAB,SAB,SAB3188
SAB,SAB,SAB7719
SAB,SAB,SAB1530
SAB,SAB,SAB5292
SAB,SAB,SAB9381
SAB,SAB,SAB6174
SAB,SAB,SAB147
SAB,SAB,SAB8469
SAB,SAB,SAB6254
SAB,SAB,SAB8963
SAB,SAB,SAB8473
SAB,SAB,SAB1967
